analysis             sr               o        b        db               s              ds               s95obs  s95exp  robscons          rexpcons          
atlas_1604_01306     SR1              264.0    295.0    34.0             2.51561036     0.183870948621   49.0    63.0    0.0451849388625   0.0351438413375   
atlas_1605_09318     SR-Gbb-A         0.0      1.3      0.4              0.0            0.0197688794991  2.9     3.9     0                 0                 
atlas_1609_01599     3lZ1b4j          7.0      11.0     2.8              0.0            0.0191698193209  6.0     8.7     0                 0                 
atlas_1704_03848     SRI2             729.0    765.0    59.0             14.506579395   1.48268192694    96.0    116.0   0.125781052446    0.104094664093    
atlas_1706_03731     Rpc2L0bH         3.0      2.4      1.0              0.0            0.216259553922   5.6     5.1     0                 0                 
atlas_1708_07875     sr2-highmass     5.0      3.7      1.4              0.0            0.216259553922   7.22    6.137   0                 0                 
atlas_1709_04183     SRB-T0           206.0    179.0    26.0             0.31046697     0.216272037968   76.0    57.0    0                 0                 
atlas_1712_02332     2j-2100          180.0    143.0    13.0             5.40227717     0.904576053637   67.0    37.0    0.0584891409259   0.105912768704    
atlas_1712_08119     SRM-MLL-03       1.0      1.1      0.6              0.458653       0.264813657852   3.6     3.6     0.00676627808974  0.00676627808974  
atlas_1802_03158     SRaaSH           0.0      0.48     0.27613402543    0.002323735    0.216259553922   2.97    2.9     0                 0                 
atlas_1803_02762     S-2l0j-SF-loose  153.0    133.0    22.0             14.344416155   0.283011336862   61.0    48.0    0.227545533812    0.28917244922     
atlas_1807_07447     MET1j            18952.0  18500.0  3200.0           145.053720397  1.40097217793    5551.0  5525.0  0.0257171907809   0.0258382128551   
atlas_1908_03122     SRC26            4.0      3.7      0.9              0.0            0.832687624246   5.8     5.4     0                 0                 
atlas_1908_08215     SR-SF-0J-INC100  147.0    144.0    12.0             21.7957446     0.942498159121   36.0    33.0    0.562501322751    0.613637806638    
atlas_1909_08457     Rpc3LSS1b        4.0      3.5      1.5              0.0            0.832687624246   6.5     5.9     0                 0                 
atlas_1911_06660     SRhighMass       0.05     0.065    0.0222036033112  0.0357894      0.832831822632   2.928   2.927   0                 0                 
atlas_1911_12606     SR-1L1T-2.0      8.0      7.6      2.1              5.30812735     1.76641621275    8.4     7.8     0.287048185844    0.309128815524    
atlas_2004_10894     Cat12            22.0     16.6     1.7              2.4081541      1.17743910107    15.2    9.9     0.0313917088318   0.0481973711356   
atlas_2004_14060     SRB-T0           292.0    276.0    24.0             0.0            0.832687624246   66.0    57.0    0                 0                 
atlas_2101_01629     2J_bveto_700     280.0    261.0    22.0             5.5139164      1.76693732298    68.0    54.0    0.0384726351517   0.0484470220429   
atlas_2103_11684     SR0-ZZtight      17.0     18.4     3.4              0.0            0.832687624246   10.4    11.1    0                 0                 
atlas_2106_09609     SR9              25.0     22.7     1.9              0.0            0.832687624246   13.0    11.5    0                 0                 
atlas_conf_2015_082  SRZ              21.0     10.3     2.3              0.007003388    0.0192063040713  20.0    10.2    0                 0                 
atlas_conf_2016_013  1J_6j_3b-HM      215.0    184.0    56.0             0.0            0.0191698193209  115.0   101.0   0                 0                 
atlas_conf_2016_050  bCbv             7.0      7.4      1.8              0.0441831      0.0793078464466  7.2     7.3     0                 0                 
atlas_conf_2016_054  GG2J             47.0     46.0     7.0              0.485470585    0.165981069356   20.0    19.0    0.0106630815628   0.0112242963819   
atlas_conf_2016_066  SRL              3.0      0.78     0.18             0.000856115    0.0796746842739  6.34    3.17    0                 0                 
atlas_conf_2016_076  SR_w_sf          13.0     12.0     4.0              0.276525145    0.0811422190094  11.1    10.3    0.0129235951193   0.0139273694975   
atlas_conf_2016_096  2LASF            56.0     70.0     12.0             5.383910645    0.10444311263    17.7    24.6    0.2944985277      0.211895282125    
atlas_conf_2017_060  IM6              5097.0   4680.0   160.0            96.52940226    3.83206609893    692.0   350.0   0.130411580719    0.257842325308    
atlas_conf_2018_041  SR-Gtt-1L-B      0.0      0.64     0.34             0.0            0.478047398331   2.87    2.94    0                 0                 
atlas_conf_2019_020  SR-low           51.0     46.0     5.0              0.0            0.832687624246   21.0    18.0    0                 0                 
atlas_conf_2019_040  MB-C-2-1600-22   2108.0   1969.0   100.0            48.53761315    5.33164706811    317.0   216.0   0.125532214379    0.184230147955    
atlas_conf_2020_048  EM05             29458.0  29000.0  400.0            361.13336395   14.5534962772    1199.0  833.0   0.281289099296    0.40488070835     
