analysis             sr                o         b         db               s              ds              s95obs  s95exp  robscons         rexpcons         
atlas_1604_01306     SR1               264.0     295.0     34.0             7.879091349    1.16887843658   49.0    63.0    0.121676137      0.0946369954446  
atlas_1605_09318     SR-Gbb-A          0.0       1.3       0.4              0.0            0.254069000086  2.9     3.9     0                0                
atlas_1609_01599     3lZ1b4j           7.0       11.0      2.8              0.0            0.246370014594  6.0     8.7     0                0                
atlas_1704_03848     SRI2              729.0     765.0     59.0             45.40285991    9.42572234726   96.0    116.0   0.31192370063    0.258143752246   
atlas_1706_03731     Rpc2L0bH          3.0       2.4       1.0              0.0            2.77936350374   5.6     5.1     0                0                
atlas_1708_07875     sr2-highmass      5.0       3.7       1.4              0.0            2.77936350374   7.22    6.137   0                0                
atlas_1709_04183     SRB-T0            206.0     179.0     26.0             0.00484951     2.77936456144   76.0    57.0    0                0                
atlas_1712_02332     2j-1200           582.0     517.0     31.0             23.63051608    6.81035303245   128.0   77.0    0.0973557586467  0.161838144244   
atlas_1712_08119     SRI-MLL-05        4.0       3.1       1.2              43.260923775   9.22068121906   6.5     5.5     4.32907793473    5.11618301377    
atlas_1802_03158     SRaaSH            0.0       0.48      0.27613402543    0.0            2.77936350374   2.97    2.9     0                0                
atlas_1803_02762     S-2l0j-SF-tight   9.0       9.8       2.9              13.939916495   2.78543649878   8.4     9.0     1.11569055202    1.04131118189    
atlas_1807_07447     MET1j             18952.0   18500.0   3200.0           757.806581837  11.5010178673   5551.0  5525.0  0.133119242035   0.133745685527   
atlas_1908_03122     SRC26             4.0       3.7       0.9              0.0            10.7016819458   5.8     5.4     0                0                
atlas_1908_08215     SR-SF-0J-INC100   147.0     144.0     12.0             61.6289163     10.7285271754   36.0    33.0    1.2231703259     1.33436762825    
atlas_1909_08457     Rpc3LSS1b         4.0       3.5       1.5              0.0093363      10.7016819458   6.5     5.9     0                0                
atlas_1911_06660     SRhighMass        0.05      0.065     0.0222036033112  0.186726       10.7017593242   2.928   2.927   0                0                
atlas_1911_12606     E-high-mm-05      0.0       3.9       1.3              60.5969089     21.4143545339   2.9     5.1     8.78529912564    4.99556224792    
atlas_2004_10894     Cat9              71.0      69.0      4.0              0.0            10.7016819458   21.0    19.0    0                0                
atlas_2004_14060     SRB-T0            292.0     276.0     24.0             0.0            10.7016819458   66.0    57.0    0                0                
atlas_2101_01629     2J_bveto_700      280.0     261.0     22.0             22.8681671     13.1113697276   68.0    54.0    0.0200811874528  0.0252874212369  
atlas_2103_11684     SR0-ZZtight       17.0      18.4      3.4              0.0            10.7016819458   10.4    11.1    0                0                
atlas_2106_09609     SR9               25.0      22.7      1.9              0.0            10.7016819458   13.0    11.5    0                0                
atlas_conf_2015_082  SRZ               21.0      10.3      2.3              0.004943551    0.246372077243  20.0    10.2    0                0                
atlas_conf_2016_013  1J_6j_3b-HM       215.0     184.0     56.0             0.0            0.246370014594  115.0   101.0   0                0                
atlas_conf_2016_050  bCbv              7.0       7.4       1.8              0.039897675    1.01629301423   7.2     7.3     0                0                
atlas_conf_2016_054  GG6J_high_mass    3.0       3.8       1.2              0.00198817     1.13946161605   5.0     5.6     0                0                
atlas_conf_2016_066  SRL               3.0       0.78      0.18             0.0            1.02397286452   6.34    3.17    0                0                
atlas_conf_2016_076  SR_t_sf           5.0       4.7       2.0              0.02858656     1.02398494445   6.3     6.1     0                0                
atlas_conf_2016_096  2LBSF             19.0      20.7      5.0              7.41731899     1.02720287324   11.9    13.0    0.481740023351   0.440977405991   
atlas_conf_2017_060  EM5               8583.0    8360.0    190.0            230.405760655  21.2604816382   582.0   410.0   0.335976925719   0.476923343338   
atlas_conf_2018_041  SR-Gtt-1L-B       0.0       0.64      0.34             0.0            6.14385132923   2.87    2.94    0                0                
atlas_conf_2019_020  SR-low            51.0      46.0      5.0              0.0            10.7016819458   21.0    18.0    0                0                
atlas_conf_2019_040  MB-SSd-2-1000-22  1289.0    1290.0    50.0             68.2123767     22.7094779202   116.0   119.0   0.266972697508   0.260242293369   
atlas_conf_2020_048  EM04              102888.0  100900.0  1200.0           2318.8354009   132.376113344   3986.0  2400.0  0.527280124188   0.875724406256   
