analysis             sr               o        b       db               s             ds                s95obs  s95exp  robscons           rexpcons           
atlas_1604_01306     SR1              264.0    295.0   34.0             0.337934405   0.0205317378194   49.0    63.0    0.00620943581584   0.0048295611901    
atlas_1605_09318     SR-Gbb-C         5.0      7.6     1.7              0.00521413    0.00260785552412  5.4     6.9     0.00017356424823   0.000135832889919  
atlas_1609_01599     3lZ1b4j          7.0      11.0    2.8              0.0           0.00179058417737  6.0     8.7     0                  0                  
atlas_1704_03848     SRI2             729.0    765.0   59.0             2.2350705     0.177244512443    96.0    116.0   0.0202540572874    0.0167619784448    
atlas_1706_03731     Rpc2L0bH         3.0      2.4     1.0              0.0           0.0202000555639   5.6     5.1     0                  0                  
atlas_1708_07875     sr2-highmass     5.0      3.7     1.4              0.0           0.0202000555639   7.22    6.137   0                  0                  
atlas_1709_04183     SRB-T0           206.0    179.0   26.0             0.0854685     0.0377174595857   76.0    57.0    0.000310682451046  0.000414243268062  
atlas_1712_02332     2j-2100          180.0    143.0   13.0             1.0732188     0.122853209824    67.0    37.0    0.0130110378491    0.023560527997     
atlas_1712_08119     SRI-MLL-10       12.0     8.9     2.5              1.246976925   0.133177496354    11.4    9.3     0.0902250728929    0.110598476449     
atlas_1802_03158     SRaaSH           0.0      0.48    0.27613402543    0.0           0.0202000555639   2.97    2.9     0                  0                  
atlas_1803_02762     S-2l0j-SF-loose  153.0    133.0   22.0             0.106060875   0.0217214092145   61.0    48.0    0.00115471744079   0.00146745341434   
atlas_1807_07447     MET1g1j          106.0    103.0   21.0             0.1882710355  0.0152970522626   44.0    40.0    0.0037087243134    0.00407959674473   
atlas_1908_03122     SRC26            4.0      3.7     0.9              0.0           0.0777784873627   5.8     5.4     0                  0                  
atlas_1908_08215     SR-SF-1J-INC100  120.0    124.0   12.0             0.15372501    0.0803542485263   29.0    32.0    0.000756691117826  0.000685751325529  
atlas_1909_08457     Rpc3LSS1b        4.0      3.5     1.5              0.0           0.0777784873627   6.5     5.9     0                  0                  
atlas_1911_06660     SRhighMass       0.05     0.065   0.0222036033112  0.0           0.0777784873627   2.928   2.927   0                  0                  
atlas_1911_12606     E-high-mm-10     9.0      11.0    2.0              1.32254393    0.269426705771    7.0     8.0     0.125812018934     0.110085516567     
atlas_2004_10894     Cat9             71.0     69.0    4.0              0.00269693    0.0777784873627   21.0    19.0    0                  0                  
atlas_2004_14060     SRB-T0           292.0    276.0   24.0             0.0           0.0777784873627   66.0    57.0    0                  0                  
atlas_2101_01629     2J_bveto_700     280.0    261.0   22.0             2.61801082    0.365331447531    68.0    54.0    0.0296892242066    0.0373864304824    
atlas_2103_11684     SR0-ZZtight      17.0     18.4    3.4              0.0           0.0777784873627   10.4    11.1    0                  0                  
atlas_2106_09609     SR9              25.0     22.7    1.9              0.0           0.0777784873627   13.0    11.5    0                  0                  
atlas_conf_2015_082  SRZ              21.0     10.3    2.3              0.003601075   0.00185092371065  20.0    10.2    2.82780057263e-05  5.54470700517e-05  
atlas_conf_2016_013  1J_6j_3b-HM      215.0    184.0   56.0             6.20875e-05   0.00179058417737  115.0   101.0   0                  0                  
atlas_conf_2016_050  bCbv             7.0      7.4     1.8              0.006146676   0.00748758778649  7.2     7.3     0                  0                  
atlas_conf_2016_054  GG2J             47.0     46.0    7.0              0.3528491195  0.0427345084955   20.0    19.0    0.0141382262784    0.0148823434509    
atlas_conf_2016_066  SRL              3.0      0.78    0.18             0.0           0.00744212394144  6.34    3.17    0                  0                  
atlas_conf_2016_076  SR_w_sf          13.0     12.0    4.0              0.074428286   0.00855365194672  11.1    10.3    0.00544146818084   0.00586410648615   
atlas_conf_2016_096  2LASF            56.0     70.0    12.0             0.113136086   0.00911885885576  17.7    24.6    0.00554695804952   0.00399110396246   
atlas_conf_2017_060  IM6              5097.0   4680.0  160.0            18.230736075  0.506547033773    692.0   350.0   0.0251445071382    0.0497142826846    
atlas_conf_2018_041  SR-Gtt-1L-B      0.0      0.64    0.34             0.0           0.0446527786887   2.87    2.94    0                  0                  
atlas_conf_2019_020  SR-low           51.0     46.0    5.0              0.0           0.0777784873627   21.0    18.0    0                  0                  
atlas_conf_2019_040  MB-C-2-1600-22   2108.0   1969.0  100.0            10.02422764   0.737751287253    317.0   216.0   0.0278054117631    0.0408070163375    
atlas_conf_2020_048  EM06             10203.0  9930.0  170.0            32.05167278   1.31948546423     594.0   381.0   0.0503160212435    0.0784454504427    
