analysis             sr                o        b        db               s              ds               s95obs  s95exp  robscons         rexpcons         
atlas_1604_01306     SR1               264.0    295.0    34.0             5.40031093     0.511619218178   49.0    63.0    0.0930868451467  0.0724008795585  
atlas_1605_09318     SR-Gbb-A          0.0      1.3      0.4              0.0002222555   0.0711512502403  2.9     3.9     0                0                
atlas_1609_01599     3lZ1b4j           7.0      11.0     2.8              0.0            0.0689950928243  6.0     8.7     0                0                
atlas_1704_03848     SRI1              2400.0   2600.0   160.0            66.42630306    6.0286563264     194.0   284.0   0.291439725179   0.199082065791   
atlas_1706_03731     Rpc2L0bH          3.0      2.4      1.0              0.0            0.778352146438   5.6     5.1     0                0                
atlas_1708_07875     sr2-highmass      5.0      3.7      1.4              0.0            0.778352146438   7.22    6.137   0                0                
atlas_1709_04183     SRB-T0            206.0    179.0    26.0             0.0            0.778352146438   76.0    57.0    0                0                
atlas_1712_02332     2j-2100           180.0    143.0    13.0             9.9202267      2.33536248131    67.0    37.0    0.0908989885171  0.164600871099   
atlas_1712_08119     SRI-MLL-60        52.0     43.0     7.0              0.55832902     0.778359741182   27.0    20.0    0                0                
atlas_1802_03158     SRaaSH            0.0      0.48     0.27613402543    0.0            0.778352146438   2.97    2.9     0                0                
atlas_1803_02762     S-2l0j-SF-tight   9.0      9.8      2.9              8.50725866     0.791523967243   8.4     9.0     0.858233256395   0.801017705969   
atlas_1807_07447     MET1j             18952.0  18500.0  3200.0           357.834119416  4.17993683879    5551.0  5525.0  0.0632280711584  0.0635256150227  
atlas_1908_03122     SRC26             4.0      3.7      0.9              0.0            2.99697218946    5.8     5.4     0                0                
atlas_1908_08215     SR-SF-0J-INC100   147.0    144.0    12.0             57.3307446     3.08520097062    36.0    33.0    1.45197263912    1.58397015176    
atlas_1909_08457     Rpc3LSS1b         4.0      3.5      1.5              0.0            2.99697218946    6.5     5.9     0                0                
atlas_1911_06660     SRhighMass        0.05     0.065    0.0222036033112  0.1310631      2.99716226301    2.928   2.927   0                0                
atlas_1911_12606     SR-1L1T-2.0       8.0      7.6      2.1              6.354965       3.66905503656    8.4     7.8     0.040204135719   0.0432967615435  
atlas_2004_10894     Cat9              71.0     69.0     4.0              0.0            2.99697218946    21.0    19.0    0                0                
atlas_2004_14060     SRB-T0            292.0    276.0    24.0             0.0            2.99697218946    66.0    57.0    0                0                
atlas_2101_01629     2J_bveto_700      280.0    261.0    22.0             8.5566382      4.24095743929    68.0    54.0    0.0235509999935  0.0296568148066  
atlas_2103_11684     SR0-ZZtight       17.0     18.4     3.4              0.0            2.99697218946    10.4    11.1    0                0                
atlas_2106_09609     SR9               25.0     22.7     1.9              0.0            2.99697218946    13.0    11.5    0                0                
atlas_conf_2015_082  SRZ               21.0     10.3     2.3              0.004741451    0.0690021613041  20.0    10.2    0                0                
atlas_conf_2016_013  1J_6j_3b-HM       215.0    184.0    56.0             0.0            0.0689950928243  115.0   101.0   0                0                
atlas_conf_2016_050  bCbv              7.0      7.4      1.8              0.05067414     0.284682747169   7.2     7.3     0                0                
atlas_conf_2016_054  GG6J_high_mass    3.0      3.8      1.2              0.00398712     0.319107129469   5.0     5.6     0                0                
atlas_conf_2016_066  SRL               3.0      0.78     0.18             0.0            0.286760627917   6.34    3.17    0                0                
atlas_conf_2016_076  SR_t_sf           5.0      4.7      2.0              0.01433208     0.286781612693   6.3     6.1     0                0                
atlas_conf_2016_096  2LBSF             19.0     20.7     5.0              7.038032905    0.297243661642   11.9    13.0    0.550466663858   0.503888715378   
atlas_conf_2017_060  IM5               13680.0  12720.0  340.0            334.45053322   13.5483899532    1520.0  722.0   0.205415245853   0.432453149164   
atlas_conf_2018_041  SR-Gtt-1L-B       0.0      0.64     0.34             0.0            1.72056659767    2.87    2.94    0                0                
atlas_conf_2019_020  SR-low            51.0     46.0     5.0              0.0            2.99697218946    21.0    18.0    0                0                
atlas_conf_2019_040  MB-SSd-2-1000-22  1289.0   1290.0   50.0             48.8370065     10.1637497911    116.0   119.0   0.277314283127   0.270323166745   
atlas_conf_2020_048  EM05              29458.0  29000.0  400.0            694.4907405    38.3176383342    1199.0  833.0   0.52681385624    0.758283089594   
