analysis             sr                 signal_normevents  signal_err_tot     
atlas_1604_01306     SR1                0.0077895499       0.000418768796988  
atlas_1605_09318     SR-Gbb-A           2.321665e-05       2.321665e-05       
atlas_1605_09318     SR-Gbb-B           2.321665e-05       2.321665e-05       
atlas_1605_09318     SR-Gbb-C           4.64333e-05        3.28333013029e-05  
atlas_1605_09318     SR-Gtt-0L-A        0.0                2.321665e-05       
atlas_1605_09318     SR-Gtt-0L-B        0.0                2.321665e-05       
atlas_1605_09318     SR-Gtt-0L-C        0.0                2.321665e-05       
atlas_1605_09318     SR-Gtt-1L-A        0.0001857332       6.56666026057e-05  
atlas_1605_09318     SR-Gtt-1L-B        0.00030181645      8.37088220195e-05  
atlas_1609_01599     2muSS              0.0                2.251315e-05       
atlas_1609_01599     3lZ1b4j            0.0                2.251315e-05       
atlas_1609_01599     3lZ2b3j            0.0                2.251315e-05       
atlas_1609_01599     3lZ2b4j            2.251315e-05       2.251315e-05       
atlas_1609_01599     3lnoZ2b            2.251315e-05       2.251315e-05       
atlas_1609_01599     4lDF1b             0.0                2.251315e-05       
atlas_1609_01599     4lDF2b             0.0                2.251315e-05       
atlas_1609_01599     4lSF1b             2.251315e-05       2.251315e-05       
atlas_1609_01599     4lSF2b             0.0                2.251315e-05       
atlas_1704_03848     SRE1               0.032508992        0.00287341608659   
atlas_1704_03848     SRE2               0.022857885        0.00240943263647   
atlas_1704_03848     SRI1               0.0810185035       0.00453616533585   
atlas_1704_03848     SRI2               0.0485095115       0.00351002506365   
atlas_1704_03848     SRI3               0.0256516265       0.00255243223569   
atlas_1706_03731     Rpc2L0bH           0.0002539765       0.0002539765       
atlas_1706_03731     Rpc2L0bS           0.000507953        0.000359177010824  
atlas_1706_03731     Rpc2L1bH           0.0                0.0002539765       
atlas_1706_03731     Rpc2L1bS           0.0                0.0002539765       
atlas_1706_03731     Rpc2L2bH           0.0                0.0002539765       
atlas_1706_03731     Rpc2L2bS           0.0                0.0002539765       
atlas_1706_03731     Rpc2Lsoft1b        0.0                0.0002539765       
atlas_1706_03731     Rpc2Lsoft2b        0.0                0.0002539765       
atlas_1706_03731     Rpc3L0bH           0.0012698825       0.000567908718687  
atlas_1706_03731     Rpc3L0bS           0.0048255535       0.00110705789753   
atlas_1706_03731     Rpc3L1bH           0.0                0.0002539765       
atlas_1706_03731     Rpc3L1bS           0.0002539765       0.0002539765       
atlas_1706_03731     Rpc3LSS1b          0.0002539765       0.0002539765       
atlas_1706_03731     Rpv2L0b            0.0002539765       0.0002539765       
atlas_1706_03731     Rpv2L1bH           0.0                0.0002539765       
atlas_1706_03731     Rpv2L1bM           0.0                0.0002539765       
atlas_1706_03731     Rpv2L1bS           0.0                0.0002539765       
