analysis             sr                o        b        db               s              ds              s95obs  s95exp  robscons         rexpcons         
atlas_1604_01306     SR1               264.0    295.0    34.0             7.649732445    0.958067519543  49.0    63.0    0.124051055366   0.0964841541738  
atlas_1605_09318     SR-Gbb-A          0.0      1.3      0.4              0.0            0.176024889265  2.9     3.9     0                0                
atlas_1609_01599     3lZ1b4j           7.0      11.0     2.8              0.0            0.170690823014  6.0     8.7     0                0                
atlas_1704_03848     SRI1              2400.0   2600.0   160.0            89.002610705   10.9781317918   194.0   284.0   0.365971518383   0.249994628755   
atlas_1706_03731     Rpc2L0bH          3.0      2.4      1.0              0.0            1.92560953879   5.6     5.1     0                0                
atlas_1708_07875     sr2-highmass      5.0      3.7      1.4              0.0            1.92560953879   7.22    6.137   0                0                
atlas_1709_04183     SRB-T0            206.0    179.0    26.0             1.362911235    1.92560953879   76.0    57.0    0                0                
atlas_1712_02332     2j-1200           582.0    517.0    31.0             15.003041115   4.51698349176   128.0   77.0    0.0593374077227  0.098638807643   
atlas_1712_08119     SRI-MLL-03        1.0      1.7      0.9              6.81405747     3.04516307064   3.6     4.3     0.505552787263   0.423253496313   
atlas_1802_03158     SRaaSH            0.0      0.48     0.27613402543    0.002436235    1.92560953879   2.97    2.9     0                0                
atlas_1803_02762     S-2l0j-SF-tight   9.0      9.8      2.9              13.825633625   1.93433416275   8.4     9.0     1.26825304739    1.18370284423    
atlas_1807_07447     MET1j             18952.0  18500.0  3200.0           584.385598877  8.40479073759   5551.0  5525.0  0.102792603507   0.103276333406   
atlas_1908_03122     SRC26             4.0      3.7      0.9              0.0            7.41441202499   5.8     5.4     0                0                
atlas_1908_08215     SR-SF-0J-INC160   37.0     37.3     3.0              37.578283      7.43813960384   14.1    14.4    1.79998113828    1.76248153123    
atlas_1909_08457     Rpc3LSS1b         4.0      3.5      1.5              0.0            7.41441202499   6.5     5.9     0                0                
atlas_1911_06660     SRhighMass        0.05     0.065    0.0222036033112  0.150088       7.41450103399   2.928   2.927   0                0                
atlas_1911_12606     E-inc-03          90.0     77.0     12.0             26.237011      11.7251692728   39.0    30.0    0.179685471607   0.233591113089   
atlas_2004_10894     Cat9              71.0     69.0     4.0              0.018761       7.41441795895   21.0    19.0    0                0                
atlas_2004_14060     SRB-T0            292.0    276.0    24.0             5.2384         7.41441202499   66.0    57.0    0                0                
atlas_2101_01629     2J_bveto_1300     84.0     73.0     12.0             0.037522       7.41442982687   38.0    29.0    0                0                
atlas_2103_11684     SR0-ZZtight       17.0     18.4     3.4              0.0            7.41441202499   10.4    11.1    0                0                
atlas_2106_09609     SR9               25.0     22.7     1.9              0.0            7.41441202499   13.0    11.5    0                0                
atlas_conf_2015_082  SRZ               21.0     10.3     2.3              0.005182908    0.170693965029  20.0    10.2    0                0                
atlas_conf_2016_013  1J_6j_3b-HM       215.0    184.0    56.0             0.0            0.170690823014  115.0   101.0   0                0                
atlas_conf_2016_050  bCbv              7.0      7.4      1.8              0.04810374     0.704130129839  7.2     7.3     0                0                
atlas_conf_2016_054  GG6J_high_mass    3.0      3.8      1.2              0.00199758     0.789443832336  5.0     5.6     0                0                
atlas_conf_2016_066  SRL               3.0      0.78     0.18             0.0            0.709433978932  6.34    3.17    0                0                
atlas_conf_2016_076  SR_t_sf           5.0      4.7      2.0              0.01705364     0.709444199014  6.3     6.1     0                0                
atlas_conf_2016_096  2LBSF             19.0     20.7     5.0              8.01790348     0.714487448663  11.9    13.0    0.575306223882   0.526626466476   
atlas_conf_2017_060  EM5               8583.0   8360.0   190.0            255.100372     18.6191940504   582.0   410.0   0.385850332916   0.547719253067   
atlas_conf_2018_041  SR-Gtt-1L-B       0.0      0.64     0.34             0.0            4.25660386177   2.87    2.94    0                0                
atlas_conf_2019_020  SR-low            51.0     46.0     5.0              0.0            7.41441202499   21.0    18.0    0                0                
atlas_conf_2019_040  MB-SSd-2-1000-22  1289.0   1290.0   50.0             57.7981075     17.3844037665   116.0   119.0   0.252480045887   0.246115002714   
atlas_conf_2020_048  EM05              29458.0  29000.0  400.0            961.262028     70.9227684911   1199.0  833.0   0.7047111657     1.01434416287    
