analysis             sr               o         b         db               s              ds              s95obs  s95exp  robscons          rexpcons          
atlas_1604_01306     SR1              264.0     295.0     34.0             8.82446620605  1.25999017966   49.0    63.0    0.137920047172    0.1072711478      
atlas_1605_09318     SR-Gbb-A         0.0       1.3       0.4              0.0            0.262521882375  2.9     3.9     0                 0                 
atlas_1609_01599     3lZ1b4j          7.0       11.0      2.8              0.0            0.254566930955  6.0     8.7     0                 0                 
atlas_1704_03848     SRI2             729.0     765.0     59.0             48.765890485   9.94801707851   96.0    116.0   0.338032734128    0.279751228244    
atlas_1706_03731     Rpc2L0bH         3.0       2.4       1.0              0.000209255    2.87183292664   5.6     5.1     0                 0                 
atlas_1708_07875     sr2-highmass     5.0       3.7       1.4              0.0            2.87183292473   7.22    6.137   0                 0                 
atlas_1709_04183     SRB-T0           206.0     179.0     26.0             0.0            2.87183292473   76.0    57.0    0                 0                 
atlas_1712_02332     2j-1600          204.0     216.0     18.0             6.09421606     3.51704761153   38.0    43.0    0.00858573623934  0.00758739481616  
atlas_1712_08119     SRI-MLL-05       4.0       3.1       1.2              30.4659623925  7.86608859969   6.5     5.5     2.70239647523     3.19374128891     
atlas_1802_03158     SRaaSH           0.0       0.48      0.27613402543    0.0013601575   2.8718329476    2.97    2.9     0                 0                 
atlas_1803_02762     S-3l-WZ-1Ja      1.0       2.2       0.5              0.0            2.87183292473   3.5     4.5     0                 0                 
atlas_1807_07447     MET1j            18952.0   18500.0   3200.0           757.539132338  11.6951583897   5551.0  5525.0  0.133013704302    0.133639651146    
atlas_1908_03122     SRC26            4.0       3.7       0.9              0.0            11.0577360417   5.8     5.4     0                 0                 
atlas_1908_08215     SR-SF-0J-EXC100  53.0      56.0      6.0              0.0761402565   11.0577374213   17.0    19.0    0                 0                 
atlas_1909_08457     Rpc3LSS1b        4.0       3.5       1.5              0.0            11.0577360417   6.5     5.9     0                 0                 
atlas_1911_06660     SRhighMass       0.05      0.065     0.0222036033112  0.012085755    11.0577362545   2.928   2.927   0                 0                 
atlas_1911_12606     E-high-mm-05     0.0       3.9       1.3              54.742667151   20.6898699414   2.9     5.1     7.17630360246     4.08064322493     
atlas_2004_10894     Cat9             71.0      69.0      4.0              0.002417151    11.0577360784   21.0    19.0    0                 0                 
atlas_2004_14060     SRB-T0           292.0     276.0     24.0             0.0            11.0577360417   66.0    57.0    0                 0                 
atlas_2101_01629     2J_bveto_700     280.0     261.0     22.0             39.115787208   17.4844644872   68.0    54.0    0.15354802131     0.193356767575    
atlas_2103_11684     SR0-ZZtight      17.0      18.4      3.4              0.002417151    11.0577360784   10.4    11.1    0                 0                 
atlas_2106_09609     SR9              25.0      22.7      1.9              0.0            11.0577360417   13.0    11.5    0                 0                 
atlas_conf_2015_082  SRZ              21.0      10.3      2.3              0.000556467    0.254566940923  20.0    10.2    0                 0                 
atlas_conf_2016_013  1J_6j_3b-HM      215.0     184.0     56.0             1.85489e-05    0.254566931124  115.0   101.0   0                 0                 
atlas_conf_2016_050  bCbv             7.0       7.4       1.8              0.0052412227   1.05008903823   7.2     7.3     0                 0                 
atlas_conf_2016_054  GG2J             47.0      46.0      7.0              3.3332889181   1.66520755796   20.0    19.0    0.030117426152    0.0317025538442   
atlas_conf_2016_066  SRL              3.0       0.78      0.18             0.0            1.05804035973   6.34    3.17    0                 0                 
atlas_conf_2016_076  SR_t_sf          5.0       4.7       2.0              0.0005782035   1.05804036956   6.3     6.1     0                 0                 
atlas_conf_2016_096  2LCSF            9.0       10.2      3.3              0.282163308    1.05804549895   8.3     9.1     0                 0                 
atlas_conf_2017_060  EM4              27843.0   27640.0   610.0            485.395881987  31.3939616803   1355.0  1235.0  0.320228623492    0.351343955329    
atlas_conf_2018_041  SR-Gtt-1L-B      0.0       0.64      0.34             0.0            6.34825983538   2.87    2.94    0                 0                 
atlas_conf_2019_020  SR-low           51.0      46.0      5.0              0.0004028585   11.0577360417   21.0    18.0    0                 0                 
atlas_conf_2019_040  MB-C-2-1600-22   2108.0    1969.0    100.0            78.2140915195  24.7249325924   317.0   216.0   0.118817672139    0.1743759355      
atlas_conf_2020_048  EM04             102888.0  100900.0  1200.0           1861.11246917  120.626411251   3986.0  2400.0  0.417281774893    0.693035481134    
