analysis             sr               o        b        db               s             ds                s95obs  s95exp  robscons           rexpcons           
atlas_1604_01306     SR1              264.0    295.0    34.0             0.144084183   0.0158796144017   49.0    63.0    0.0024090125588    0.00187367643462   
atlas_1605_09318     SR-Gbb-C         5.0      7.6      1.7              0.0164981584  0.00545862094602  5.4     6.9     0.0013974111201    0.00109362609399   
atlas_1609_01599     3lZ1b4j          7.0      11.0     2.8              1.8292e-05    0.00249525072666  6.0     8.7     0                  0                  
atlas_1704_03848     SRI2             729.0    765.0    59.0             0.902184514   0.133523243905    96.0    116.0   0.00711673327079   0.00588971029307   
atlas_1706_03731     Rpc3L0bS         9.0      11.0     3.0              0.048991742   0.0281659676042   8.0     9.0     0.000349944391135  0.000311061681009  
atlas_1708_07875     sr2-highmass     5.0      3.7      1.4              0.0           0.0281493323102   7.22    6.137   0                  0                  
atlas_1709_04183     SRB-T0           206.0    179.0    26.0             0.299906614   0.0770901267982   76.0    57.0    0.00228261586909   0.00304348782545   
atlas_1712_02332     3j-1300          405.0    378.0    28.0             2.912847848   0.240506885746    86.0    67.0    0.0292839134346    0.0375883067967    
atlas_1712_08119     SRE-MT2-999      7.0      7.5      1.1              0.518240846   0.101494115077    6.7     7.1     0.0525060443692    0.0495479573625    
atlas_1802_03158     SRaaSH           0.0      0.48     0.27613402543    0.000309534   0.0281497104942   2.97    2.9     0                  0                  
atlas_1803_02762     S-2l0j-SF-tight  9.0      9.8      2.9              0.806645604   0.0295905786348   8.4     9.0     0.0902520303618    0.0842352283377    
atlas_1807_07447     MET2m2j          6.0      7.2      1.7              0.1217647795  0.0136008110949   6.1     7.3     0.0163048277548    0.0136245820965    
atlas_1908_03122     SRC26            4.0      3.7      0.9              0.0           0.108386409373    5.8     5.4     0                  0                  
atlas_1908_08215     SR-SF-1J-INC160  29.0     36.0     5.0              1.355913227   0.110842824563    11.0    15.0    0.106739181338     0.0782753996478    
atlas_1909_08457     Rpc3LSS1b        4.0      3.5      1.5              0.0           0.108386409373    6.5     5.9     0                  0                  
atlas_1911_06660     SRhighMass       0.05     0.065    0.0222036033112  0.090539265   0.108411161683    2.928   2.927   0                  0                  
atlas_1911_12606     S-inc-40         472.0    443.0    31.0             5.729415734   0.659305847067    96.0    73.0    0.0484182723418    0.0636733444495    
atlas_2004_10894     Cat12            22.0     16.6     1.7              1.003059743   0.276330422542    15.2    9.9     0.0361761743441    0.0555432171749    
atlas_2004_14060     SRD2             10.0     12.2     1.5              0.383615779   0.171380984023    7.1     8.6     0.0144437979157    0.0119245308374    
atlas_2101_01629     2J_disc_squark   106.0    86.0     12.0             1.69006979    0.359479284522    46.0    31.0    0.0239244296388    0.0355007665608    
atlas_2103_11684     SR0-ZZtight      17.0     18.4     3.4              0.0           0.108386409373    10.4    11.1    0                  0                  
atlas_2106_09609     SR9              25.0     22.7     1.9              0.0           0.108386409373    13.0    11.5    0                  0                  
atlas_conf_2015_082  SRZ              21.0     10.3     2.3              0.000749972   0.00249659130299  20.0    10.2    0                  0                  
atlas_conf_2016_013  0J_6j_2b         9466.0   9000.0   2200.0           0.015596732   0.00499179193779  3717.0  3549.0  1.99359516331e-06  2.08796653199e-06  
atlas_conf_2016_050  SR1              37.0     24.0     3.0              0.0517846476  0.0162928060574   26.0    12.9    0.000964017140996  0.00194298028418   
atlas_conf_2016_054  GG2J             47.0     46.0     7.0              0.3930819066  0.0565355267457   20.0    19.0    0.0150181821369    0.0158086127756    
atlas_conf_2016_066  SRL              3.0      0.78     0.18             0.0           0.0103708159438   6.34    3.17    0                  0                  
atlas_conf_2016_076  SR_w_sf          13.0     12.0     4.0              0.677136604   0.0699577781289   11.1    10.3    0.0506671935017    0.0546025095018    
atlas_conf_2016_096  2LASF            56.0     70.0     12.0             0.818665839   0.0684498998335   17.7    24.6    0.0399100566821    0.0287157724908    
atlas_conf_2017_060  IM5              13680.0  12720.0  340.0            12.50713169   0.498014044346    1520.0  722.0   0.00769104516926   0.0161916740405    
atlas_conf_2018_041  SR-Gtt-1L-B      0.0      0.64     0.34             0.04514294    0.0622264969284   2.87    2.94    0                  0                  
atlas_conf_2019_020  SR-low           51.0     46.0     5.0              0.000794558   0.108387137463    21.0    18.0    0                  0                  
atlas_conf_2019_040  SR-5j-1600       320.0    319.0    19.0             2.611353406   0.446892028891    52.0    51.0    0.0361240476657    0.0368323623259    
atlas_conf_2020_048  EM05             29458.0  29000.0  400.0            24.380276485  1.36454780479     1199.0  833.0   0.0184674045748    0.0265815343159    
